country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",12-04-2025 09:00,30.719859,76.738637,CO,17,90,42
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-04-2025 09:00,21.194815,81.31477,NO2,8,51,22
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",12-04-2025 09:00,21.185571,81.343175,NO2,7,10,8
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",12-04-2025 09:00,21.185571,81.343175,NH3,2,2,2
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",12-04-2025 09:00,21.185571,81.343175,SO2,8,12,10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",12-04-2025 09:00,21.224231,81.40835,PM10,63,123,95
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",12-04-2025 09:00,22.08815,82.13737,PM10,46,80,57
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",12-04-2025 09:00,28.647622,77.315809,OZONE,1,40,3
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",12-04-2025 09:00,28.4706914,77.1099364,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",12-04-2025 09:00,28.4706914,77.1099364,NO2,NA,NA,NA
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",12-04-2025 09:00,28.4706914,77.1099364,OZONE,NA,NA,NA
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-04-2025 09:00,28.7256504,77.2011573,PM2.5,13,312,67
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-04-2025 09:00,28.7256504,77.2011573,CO,18,28,24
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",12-04-2025 09:00,28.5512005,77.2735737,PM2.5,21,440,98
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",12-04-2025 09:00,28.5512005,77.2735737,PM10,54,487,128
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",12-04-2025 09:00,28.5512005,77.2735737,NO2,4,165,46
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",12-04-2025 09:00,21.237755,81.705301,CO,25,42,38
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-04-2025 09:00,21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",12-04-2025 09:00,22.06631475,83.33820077,NH3,1,2,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",12-04-2025 09:00,22.06631475,83.33820077,SO2,5,14,8
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",12-04-2025 09:00,22.06631475,83.33820077,CO,12,38,26
India,Delhi,Delhi,"Alipur, Delhi - DPCC",12-04-2025 09:00,28.815329,77.15301,SO2,3,19,11
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",12-04-2025 09:00,26.1209,85.3647,OZONE,9,126,15
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",12-04-2025 09:00,25.592539,85.227158,PM2.5,28,85,61
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",12-04-2025 09:00,25.592539,85.227158,SO2,3,12,7
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",12-04-2025 09:00,25.592539,85.227158,CO,14,103,39
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",12-04-2025 09:00,25.610369,85.132568,NO2,NA,NA,NA
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",12-04-2025 09:00,25.610369,85.132568,OZONE,27,42,41
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-04-2025 09:00,22.118125,83.140608,NO2,9,19,13
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-04-2025 09:00,22.118125,83.140608,NH3,7,7,7
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-04-2025 09:00,22.118125,83.140608,SO2,14,47,21
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",12-04-2025 09:00,22.368195,82.746431,NO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",12-04-2025 09:00,22.368195,82.746431,CO,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-04-2025 09:00,22.12665,83.483212,PM10,34,243,108
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",12-04-2025 09:00,21.258815,81.578979,PM10,18,187,72
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",12-04-2025 09:00,21.258815,81.578979,NO2,27,63,49
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",12-04-2025 09:00,21.219665,81.630094,PM10,42,101,66
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",12-04-2025 09:00,21.219665,81.630094,CO,20,106,33
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",12-04-2025 09:00,21.237755,81.705301,PM10,48,98,72
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",12-04-2025 09:00,21.237755,81.705301,SO2,10,28,14
India,Bihar,Patna,"Samanpura, Patna - BSPCB",12-04-2025 09:00,25.596727,85.085624,PM2.5,16,163,118
India,Bihar,Patna,"Samanpura, Patna - BSPCB",12-04-2025 09:00,25.596727,85.085624,NH3,6,7,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",12-04-2025 09:00,25.366336,87.117468,SO2,14,17,16
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",12-04-2025 09:00,25.892357,86.590325,PM10,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",12-04-2025 09:00,25.892357,86.590325,NH3,4,4,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",12-04-2025 09:00,25.859655,85.77944,NO2,1,2,1
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",12-04-2025 09:00,28.6811736,77.3025234,OZONE,8,59,14
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-04-2025 09:00,28.628624,77.24106,PM10,32,484,109
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-04-2025 09:00,28.628624,77.24106,NH3,6,8,7
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",12-04-2025 09:00,28.73282,77.170633,OZONE,10,138,23
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",12-04-2025 09:00,28.58028,77.233829,PM10,50,246,103
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",12-04-2025 09:00,28.58028,77.233829,NH3,7,16,10
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",12-04-2025 09:00,28.588333,77.221667,PM2.5,63,274,105
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",12-04-2025 09:00,28.656756,77.227234,NO2,54,84,67
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",12-04-2025 09:00,28.656756,77.227234,SO2,6,21,17
India,Delhi,Delhi,"DTU, Delhi - CPCB",12-04-2025 09:00,28.7500499,77.1112615,PM2.5,14,326,65
India,Delhi,Delhi,"DTU, Delhi - CPCB",12-04-2025 09:00,28.7500499,77.1112615,NH3,10,12,11
India,Delhi,Delhi,"DTU, Delhi - CPCB",12-04-2025 09:00,28.7500499,77.1112615,SO2,65,74,69
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",12-04-2025 09:00,28.5710274,77.0719006,SO2,2,17,8
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",12-04-2025 09:00,28.5710274,77.0719006,CO,10,57,44
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",12-04-2025 09:00,28.5627763,77.1180053,CO,24,43,35
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",12-04-2025 09:00,28.5918245,77.2273074,PM10,40,500,126
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",12-04-2025 09:00,28.5918245,77.2273074,OZONE,28,246,46
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",12-04-2025 09:00,28.611281,77.237738,PM10,34,144,95
India,Delhi,Delhi,"Mundka, Delhi - DPCC",12-04-2025 09:00,28.684678,77.076574,NH3,9,31,17
India,Delhi,Delhi,"Mundka, Delhi - DPCC",12-04-2025 09:00,28.684678,77.076574,CO,10,31,14
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",12-04-2025 09:00,28.60909,77.0325413,PM2.5,47,378,116
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",12-04-2025 09:00,28.60909,77.0325413,NO2,45,50,48
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",12-04-2025 09:00,28.530785,77.271255,SO2,4,13,8
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",12-04-2025 09:00,28.530785,77.271255,OZONE,4,139,29
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",12-04-2025 09:00,28.623763,77.287209,NH3,7,9,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",12-04-2025 09:00,28.674045,77.131023,NH3,7,10,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",12-04-2025 09:00,28.674045,77.131023,OZONE,1,17,4
India,Delhi,Delhi,"Pusa, Delhi - DPCC",12-04-2025 09:00,28.639652,77.146275,NO2,26,95,46
India,Delhi,Delhi,"Pusa, Delhi - IMD",12-04-2025 09:00,28.63611,77.173332,OZONE,1,117,16
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2025 09:00,28.531346,77.190156,SO2,8,12,10
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2025 09:00,28.531346,77.190156,CO,23,46,40
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",12-04-2025 09:00,28.672342,77.31526,PM2.5,23,140,71
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",12-04-2025 09:00,28.699793,77.165453,PM10,52,300,170
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",12-04-2025 09:00,23.107969,72.574648,OZONE,4,79,8
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",12-04-2025 09:00,23.002657,72.591912,SO2,32,45,38
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",12-04-2025 09:00,23.020509,72.579261,NO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",12-04-2025 09:00,23.016834,72.625775,SO2,8,27,14
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",12-04-2025 09:00,23.016834,72.625775,CO,50,70,56
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",12-04-2025 09:00,23.041137,72.456691,SO2,1,2,1
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",12-04-2025 09:00,28.570173,76.933762,NH3,5,21,12
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",12-04-2025 09:00,28.570173,76.933762,CO,5,46,17
India,Delhi,Delhi,"Narela, Delhi - DPCC",12-04-2025 09:00,28.822836,77.101981,PM10,29,149,105
India,Delhi,Delhi,"Narela, Delhi - DPCC",12-04-2025 09:00,28.822836,77.101981,NO2,8,36,19
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-04-2025 09:00,28.56789,77.250515,NH3,8,13,10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-04-2025 09:00,28.56789,77.250515,SO2,5,20,11
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-04-2025 09:00,28.563262,77.186937,NH3,2,26,15
India,Delhi,Delhi,"Rohini, Delhi - DPCC",12-04-2025 09:00,28.732528,77.11992,NO2,7,73,30
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",12-04-2025 09:00,28.6514781,77.1473105,PM2.5,17,500,120
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-04-2025 09:00,28.5504249,77.2159377,OZONE,19,44,20
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2025 09:00,28.531346,77.190156,PM2.5,23,207,65
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",12-04-2025 09:00,16.172806,75.659694,NH3,1,2,1
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",12-04-2025 09:00,15.888653,74.541751,PM2.5,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",12-04-2025 09:00,15.888653,74.541751,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12-04-2025 09:00,12.9135218,77.5950804,PM2.5,28,68,44
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12-04-2025 09:00,12.9135218,77.5950804,SO2,3,16,8
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12-04-2025 09:00,12.9135218,77.5950804,CO,26,33,29
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12-04-2025 09:00,12.951913,77.539784,PM10,30,106,64
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12-04-2025 09:00,12.951913,77.539784,NH3,1,2,1
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",12-04-2025 09:00,12.9756843,77.5660749,CO,48,133,72
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",12-04-2025 09:00,13.029152,77.585901,PM10,24,96,54
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",12-04-2025 09:00,28.422681,77.148944,NO2,27,118,50
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",12-04-2025 09:00,28.3153,76.9143,CO,106,137,132
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",12-04-2025 09:00,30.943887,76.801991,NO2,4,35,16
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",12-04-2025 09:00,30.943887,76.801991,SO2,10,103,32
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",12-04-2025 09:00,34.066206,74.81982,PM10,50,96,73
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",12-04-2025 09:00,34.066206,74.81982,NO2,18,21,21
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",12-04-2025 09:00,16.172806,75.659694,PM2.5,33,34,34
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",12-04-2025 09:00,11.55358,76.55521,NO2,24,36,30
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",12-04-2025 09:00,11.55358,76.55521,SO2,4,8,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",12-04-2025 09:00,11.55358,76.55521,OZONE,21,39,25
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",12-04-2025 09:00,13.428828,77.731418,PM10,27,161,68
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",12-04-2025 09:00,13.428828,77.731418,OZONE,25,26,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",12-04-2025 09:00,13.328028,75.797056,CO,11,60,13
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",12-04-2025 09:00,14.4758,75.9052,PM10,3,30,20
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",12-04-2025 09:00,23.243639,72.68994,NH3,4,6,5
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",12-04-2025 09:00,22.410802,73.097923,NO2,6,45,31
India,Gujarat,Surat,"Science Center, Surat - SMC",12-04-2025 09:00,21.170046,72.795405,SO2,41,43,42
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",12-04-2025 09:00,20.362421,72.918013,OZONE,2,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",12-04-2025 09:00,22.969611,72.6435,NH3,2,3,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",12-04-2025 09:00,15.459706,75.008381,PM10,55,73,66
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",12-04-2025 09:00,15.411456,75.638133,NO2,6,24,12
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",12-04-2025 09:00,15.411456,75.638133,NH3,2,4,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",12-04-2025 09:00,15.3714823,75.1160168,NO2,7,12,8
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",12-04-2025 09:00,17.321993,76.822628,PM10,52,115,82
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",12-04-2025 09:00,13.029152,77.585901,CO,6,62,21
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12-04-2025 09:00,12.938539,77.5901,PM2.5,14,40,27
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12-04-2025 09:00,12.938539,77.5901,PM10,16,46,30
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12-04-2025 09:00,12.938539,77.5901,OZONE,70,152,84
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12-04-2025 09:00,12.920984,77.584908,PM10,18,101,55
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",12-04-2025 09:00,13.003872,77.664217,OZONE,28,29,29
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",12-04-2025 09:00,17.321993,76.822628,CO,27,48,35
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",12-04-2025 09:00,15.34763,76.181767,PM2.5,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",12-04-2025 09:00,15.34763,76.181767,CO,20,26,23
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12-04-2025 09:00,12.88925,74.853,NH3,2,2,2
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12-04-2025 09:00,12.733409,77.298051,PM10,21,73,43
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",12-04-2025 09:00,12.990328,77.5431385,CO,22,44,28
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",12-04-2025 09:00,13.0246342,77.5080115,NO2,8,10,8
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",12-04-2025 09:00,13.0246342,77.5080115,NH3,2,2,2
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12-04-2025 09:00,12.917348,77.622813,NO2,8,36,19
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",12-04-2025 09:00,17.930306,77.482194,NH3,2,3,2
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",12-04-2025 09:00,23.023389,72.515201,PM2.5,18,40,29
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",12-04-2025 09:00,21.613267,73.010555,PM10,27,63,41
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",12-04-2025 09:00,23.163798,72.677768,SO2,2,4,3
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",12-04-2025 09:00,23.163798,72.677768,OZONE,3,36,5
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",12-04-2025 09:00,22.678,75.8559,NO2,33,45,39
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",12-04-2025 09:00,22.678,75.8559,OZONE,8,23,9
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",12-04-2025 09:00,22.7084,75.8815,PM10,51,110,80
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",12-04-2025 09:00,22.76726,75.8871,PM10,38,43,40
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",12-04-2025 09:00,22.76726,75.8871,NO2,27,28,27
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",12-04-2025 09:00,23.163174,79.973061,PM10,76,288,102
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",12-04-2025 09:00,23.163174,79.973061,NH3,1,1,1
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",12-04-2025 09:00,23.163174,79.973061,SO2,7,110,56
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",12-04-2025 09:00,23.142888,79.916147,PM10,66,112,92
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12-04-2025 09:00,12.733409,77.298051,CO,16,40,29
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",12-04-2025 09:00,13.94,75.555917,PM2.5,29,55,48
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",12-04-2025 09:00,13.377516,77.099072,PM10,120,155,136
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",12-04-2025 09:00,13.377516,77.099072,SO2,6,12,7
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",12-04-2025 09:00,13.377516,77.099072,CO,56,60,57
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",12-04-2025 09:00,13.377516,77.099072,OZONE,5,7,7
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",12-04-2025 09:00,16.7602,77.1428,NO2,38,91,53
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",12-04-2025 09:00,10.073232,76.302765,SO2,3,3,3
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",12-04-2025 09:00,23.331731,75.045981,NO2,39,41,40
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",12-04-2025 09:00,23.838586,78.759431,SO2,10,26,12
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",12-04-2025 09:00,23.8640158,78.80289321,NO2,NA,NA,NA
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",12-04-2025 09:00,23.8640158,78.80289321,SO2,NA,NA,NA
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",12-04-2025 09:00,24.10897,82.64558,NH3,NA,NA,NA
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",12-04-2025 09:00,23.182719,75.768218,PM2.5,NA,NA,NA
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",12-04-2025 09:00,23.182719,75.768218,PM10,NA,NA,NA
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",12-04-2025 09:00,23.50016,80.23284,NO2,14,112,39
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",12-04-2025 09:00,23.50016,80.23284,OZONE,18,97,50
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",12-04-2025 09:00,24.2613009,80.7231783,PM10,27,104,56
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",12-04-2025 09:00,23.10844,77.511428,OZONE,27,34,32
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",12-04-2025 09:00,22.624758,75.675238,NO2,7,40,19
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",12-04-2025 09:00,22.624758,75.675238,NH3,3,7,5
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",12-04-2025 09:00,19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",12-04-2025 09:00,20.9402359,77.7895248,NO2,5,42,16
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",12-04-2025 09:00,20.9402359,77.7895248,SO2,8,16,11
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",12-04-2025 09:00,20.939198,77.765701,CO,8,77,20
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",12-04-2025 09:00,20.939198,77.765701,OZONE,4,106,30
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",12-04-2025 09:00,19.87562,75.38731,SO2,NA,NA,NA
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",12-04-2025 09:00,19.8389439,75.244448,NH3,9,10,9
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",12-04-2025 09:00,19.863756,75.321188,PM10,55,92,68
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",12-04-2025 09:00,19.16485,73.23409,PM10,28,120,84
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",12-04-2025 09:00,19.0243902,73.0406721,NO2,4,8,6
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",12-04-2025 09:00,19.309073,73.057223,NH3,3,5,4
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",12-04-2025 09:00,11.875,75.3732,PM10,54,62,57
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",12-04-2025 09:00,11.875,75.3732,OZONE,26,31,27
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",12-04-2025 09:00,8.5637,76.8865,PM2.5,41,47,44
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",12-04-2025 09:00,8.5149093,76.9435879,CO,10,16,11
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",12-04-2025 09:00,10.5324,76.2159,CO,11,14,13
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",12-04-2025 09:00,23.233584,77.400574,PM2.5,28,88,54
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",12-04-2025 09:00,23.233584,77.400574,NH3,16,24,21
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",12-04-2025 09:00,23.81748678,79.446246,PM2.5,17,109,52
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",12-04-2025 09:00,23.81748678,79.446246,SO2,21,90,35
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",12-04-2025 09:00,22.9682591,76.064118,PM2.5,27,118,58
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",12-04-2025 09:00,26.203442,78.193251,PM10,65,401,122
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",12-04-2025 09:00,26.203442,78.193251,NH3,2,5,3
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",12-04-2025 09:00,26.259242,78.216432,OZONE,3,92,66
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",12-04-2025 09:00,18.9767,72.838,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",12-04-2025 09:00,18.9767,72.838,CO,6,18,11
